URN,SPT NAME,DATE,TIME,MAT,LAB NO,PURP,"0061: pH, PHUNITS","0062: Cond @ 20C, uS/cm","0072: Colour Filt, HAZEN","0076: Temp Water, CEL","0077: Cond @ 25C, uS/cm","0081: O Diss% Satn, %","0082: O Dissolved, mg/l","0085: BOD ATU, mg/l","0088: BOD  5 Day-O, mg/l","0092: COD as O2, mg/l","0097: PV N/80 4Hrs, mg/l","0099: C - Organic, mg/l","0111: Ammonia(N), mg/l","0114: N-Kjeldahl, mg/l","0116: N Oxidised, mg/l","0117: Nitrate-N, mg/l","0118: Nitrite-N, mg/l","0119: NH3 un-ion, mg/l","0135: Sld Sus@105C, mg/l","0158: Hardness, mg/l","0162: Alky pH 4_5, mg/l","0172: Chloride Ion, mg/l","0180: Orthophospht, mg/l","0182: SiO2 Rv Filt, mg/l","0183: Sulphate SO4, mg/l","0191: OrthophsFilt, mg/l","0207: Sodium - Na, mg/l","0211: Potassium- K, mg/l","0237: Magnesium-Mg, mg/l","0241: Calcium - Ca, mg/l","0301: C - Org Filt, mg/l","0348: Phosphorus-P, mg/l","0461: DtrgtAncSyn, mg/l","0463: Dtrgt NncSyn, mg/l","0664: Oil & Grs Vs, PRES_/AB","0729: Chlorophyl-A, ug/l","0739: Glycols Poly, mg/l","1128: Oscillatoria, NO/ml","1181: WethPresTemp, UNITLESS","1183: WethPresPrec, UNITLESS","1802: Aphanizomenn, NO/ml","1815: Gomphosphaer, NO/ml","1819: Lyngbya, NO/ml","1825: Phormidium, NO/ml","2613: Coelosphaerm, NO/ml","6396: TurbidityNTU, NTU","6406: Anabaena B, NO/ml","6421: Microcystis, NO/ml","6450: Cu Filtered, ug/l","6455: Zinc - as Zn, ug/l","6516: Liqcolour-st, UNITLESS","6517: Liqcolour-mn, UNITLESS","6518: Liqcolour-se, UNITLESS","6519: Solid colour, UNITLESS","6520: Solid quanty, UNITLESS","6521: SolidTexture, UNITLESS","6522: Odour Nature, UNITLESS","6523: OdourStrengt, UNITLESS","6528: Weth-Visibty, UNITLESS","6529: Weth7Dy-Prec, UNITLESS","6530: Weth7Dy-Temp, UNITLESS","6531: Weth7Dy-Vsy, UNITLESS","6821: LAS, mg/l","6832: N Digested, ug/l","6841: Phenol, PRES_/AB","6842: P Digested, ug/l","7887: CHLOROPHYLL, ug/l","7888: CHLOR A, ug/l","8296: Obs Flow ROC, Coded","9238: Nonyl Phenol, ug/l","9638: Foam Visible, PRES_/AB","9686: Nitrogen - N, mg/l","9856: OrthophsFilt, mg/l","9901: O Diss %sat, %","9924: O Diss Conc, mg/l","9943: N Oxid Filt, mg/l","9993: NH3 filt N, mg/l"
49400851,TARN BECK AT ENTRANCE TO MALHAM TARN,02-Jun-89,1505,2AZZ,16492,ZZ,8.3,,,10,,126,14.2,1.75,,,,,0.199,,0.47,0.46,<0.01,0.007,3,266,195,11.3,<0.1,<0.5,,,,,,,,,,,,,,,4,1,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,
49400851,TARN BECK AT ENTRANCE TO MALHAM TARN,02-Aug-89,1145,2AZZ,26326,ZZ,7.7,,,11,,76,8.4,<1,,,,,<0.04,,0.73,0.709,0.021,0.0004,4,223,185,13.6,0.213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49400851,TARN BECK AT ENTRANCE TO MALHAM TARN,06-Oct-89,1145,2AZZ,33878,ZZ,7.8,,,10.9,,,,1.5,,,,,<0.04,,0.753,,<0.01,0.0005,3,208,167,11.8,<0.1,1.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49400851,TARN BECK AT ENTRANCE TO MALHAM TARN,29-Nov-89,1050,2AZZ,33879,MS,7.6,,,,385,,,0.8,,,,,<0.05,,0.4,,<0.01,,7,257,195,14,<0.03,1.1,,,,,,,,,,,,,,,3,1,,,,,,,,,,,,,,,,,,,1,1,2,1,,,,,,,,,,,,,,,
49400851,TARN BECK AT ENTRANCE TO MALHAM TARN,01-Feb-90,1600,2AZZ,6032,MS,7.8,,,6,285,98,12.2,1.9,,,,,<0.05,,0.89,,<0.01,0.0004,6,134,120,10.3,<0.03,0.3,,,,,1.638,50.9,,,,,,,,,2,5,,,,,,,,,,,,,,,,,,,2,9,2,4,,,,,,,,,,,,,,,
49400851,TARN BECK AT ENTRANCE TO MALHAM TARN,05-Apr-90,1015,2AZZ,12579,MS,7.9,,,5,339,85,10.9,1.6,,,,,<0.05,,0.68,,<0.01,0.0005,5,,146,14.2,<0.03,1.71,,,,,,76.9,,,,,,,,,3,1,,,,,,,,,,,,,,,,,,,4,1,3,4,,,,,,,,,,,,,,,
49400851,TARN BECK AT ENTRANCE TO MALHAM TARN,06-Jun-90,1005,2AZZ,12580,MS,7.6,,,9,371,84,9.7,<0.5,,,,,<0.05,,0.55,,<0.01,0.0003,2,197,193,13.3,<0.03,1.6,,,,,<0.5,78.8,,,,,,,,,3,1,,,,,,,,,,,,,,,,,,,4,4,2,2,,,,,,,,,,,,,,,
49400851,TARN BECK AT ENTRANCE TO MALHAM TARN,08-Aug-90,1225,2AZZ,20038,MS,7.9,,,12.5,405,93,9.9,1.4,,,,,<0.05,,0.51,,<0.01,0.0009,1,280,201,16.1,<0.03,1.5,,,,,15.17,87,,,,,,,,,5,1,,,,,,,,,,,,,,,,,,,4,1,6,1,,,,,,,,,,,,,,,
49400851,TARN BECK AT ENTRANCE TO MALHAM TARN,11-Oct-90,1150,2AZZ,26572,MS,7.51,,,10,186,104,11.7,1.2,,,,,0.06,,<0.2,<0.2,<0.01,0.0004,3,100,97,10.9,<0.03,0.6,,,,,3.519,34.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49400851,TARN BECK AT ENTRANCE TO MALHAM TARN,04-Dec-90,1456,2AZZ,26573,MS,7.63,,,7,402,87,10.5,1.8,,,,,<0.05,,1.17,,<0.01,0.0003,17,198,193,12.5,0.03,2.1,,,,,10.98,61.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49400851,TARN BECK AT ENTRANCE TO MALHAM TARN,18-Dec-90,1157,2AZZ,26574,MS,7.29,,,5.4,374,77,9.68,1.8,,,,,0.65,,1.08,,<0.01,0.0016,10,196,91,12.2,<0.03,,,,,,5.886,68.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49400851,TARN BECK AT ENTRANCE TO MALHAM TARN,21-Jan-91,1237,2AZZ,6176,UI,7.5,,,6.1,309,98,12.12,1.1,,,,,0.06,,0.95,,<0.01,0.0003,<1,132,<10,19.9,<0.03,,,,,,,,,,,,,,,,2,1,,,,,,,,,,,,,,,,,,,1,2,2,4,,,,,,,,,,,,,,,
49400851,TARN BECK AT ENTRANCE TO MALHAM TARN,13-Feb-91,1020,2AZZ,6177,MS,7.58,,,3.1,410,106,14.2,1,,,,,0.05,,0.85,,<0.01,0.0002,6,179,195,22.3,<0.03,2,,,,,2.245,67.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49400851,TARN BECK AT ENTRANCE TO MALHAM TARN,11-Apr-91,1405,2AZZ,14650,MS,7.74,,,9.4,372,94,10.8,0.6,,,,,<0.05,,1.02,,<0.01,0.0005,2,218,172,18.8,<0.03,,,,,,1.092,85.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49400851,TARN BECK AT ENTRANCE TO MALHAM TARN,29-Apr-91,1130,2AZZ,14651,MS,7.7,,,7.3,378,84,10.1,1.4,,,,,<0.05,,0.88,0.87,0.01,0.0004,1,203,163,18.4,<0.03,,,,,,3.155,76,,,,,,,,,2,4,,,,,,,,,,,1,0,0,,0,,,,,1,3,,,,,,,,,,,,,,,,
49400851,TARN BECK AT ENTRANCE TO MALHAM TARN,29-Apr-91,1145,2AZZ,14652,UI,7.5,,,,331,,,<0.5,,14,,,<0.05,,1.71,,<0.01,,<1,186,163,15,<0.03,,,,,,2.063,71,,,,,,,,,2,4,,,,,,,,,,,1,0,0,,0,,,,,1,3,,,,,,,,,,,,,,,,
49400851,TARN BECK AT ENTRANCE TO MALHAM TARN,29-May-91,1210,2AZZ,14653,MS,8.52,,,18,175,110,10.4,1.7,,,,,0.05,,0.11,,<0.01,0.005,2,72,62,13.5,<0.03,0.35,,,,,1.092,27,,,,,,,,,3,1,,,,,,,,,,,1,0,0,,0,,,,,1,3,,,,,,,,,,,,,,,,
49400851,TARN BECK AT ENTRANCE TO MALHAM TARN,27-Jun-91,1045,2AZZ,14654,MS,7.43,,,12.1,482,101,10.8,0.7,,,,,<0.05,,1.11,,<0.01,0.0003,3,239,221,24.3,<0.03,,,,,,<0.5,95,,,,,,,,,3,1,,,,,,,,,,,1,0,0,,0,,,,,1,3,,,,,,,,,,,,,,,,
49400851,TARN BECK AT ENTRANCE TO MALHAM TARN,31-Jul-91,2100,2AZZ,24745,MS,7.54,,,15,430,95,9.6,<0.5,,,,,<0.05,,0.71,,<0.01,0.0005,9,230,222,12.3,<0.03,1.7,,,,,1.214,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49400851,TARN BECK AT ENTRANCE TO MALHAM TARN,20-Aug-91,1320,2AZZ,24746,MS,7.3,,,12.1,546,107,11.5,1.2,,,,,<0.05,,1.01,,<0.01,0.0002,12,249,243,21.5,<0.03,,,,,,,,,,,,,,,,3,1,,,,,,,,,,,1,0,0,,0,,,,,2,3,,,,,,,,,,,,,,,,
49400851,TARN BECK AT ENTRANCE TO MALHAM TARN,18-Sep-91,2015,2AZZ,24747,MS,7.63,,,,457,,,2.2,,,,,<0.05,,0.77,,<0.01,,3,245,237,14.2,<0.03,1.4,,,,,4.854,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49400851,TARN BECK AT ENTRANCE TO MALHAM TARN,18-Oct-91,1125,2AZZ,33583,MS,7.54,,,6.1,328,103,12.8,2.3,,,,,0.06,,1.03,,<0.01,0.0003,1,176,162,12,<0.03,,,,,,2.063,67,,,,,,,,,2,1,,,,,,,,,,,1,0,0,,0,,,,,2,3,,,,,,,,,,,,,,,,
49400851,TARN BECK AT ENTRANCE TO MALHAM TARN,11-Nov-91,1220,2AZZ,33584,MS,7.17,,,5.5,369,59,7.4,2,,,,,<0.05,,1.55,,<0.01,0.0001,<1,205,181,11,<0.03,1.7,,,,,3.034,77,,,,,,,,,2,1,,,,,,,,,,,1,6,,,5,,,,,16,2,,,,,,,,,,,,,,,,
49400851,TARN BECK AT ENTRANCE TO MALHAM TARN,10-Dec-91,1150,2AZZ,33585,MS,7.59,,,,427,,,2.1,,,,,<0.05,,1.26,,<0.01,,<1,218,198,10.4,<0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49400851,TARN BECK AT ENTRANCE TO MALHAM TARN,10-Jan-92,1015,2AZZ,8548,MS,8.03,,,4,216,99,13,0.9,,,,,<0.05,,0.27,,<0.01,0.0006,3,120,105,10.5,<0.03,1.1,,,,,1.214,46,,,,,,,,,2,1,,,,,,,,,,,1,0,0,,0,,,,,1,2,,,,,,,,,,,,,,,,
49400851,TARN BECK AT ENTRANCE TO MALHAM TARN,07-Feb-92,0930,2AZZ,8549,MS,7.8,,,4.3,431,90,11.7,1,,,,,<0.05,,2.07,,<0.01,0.0004,2,,201,19,<0.03,,,,,,,92,,,,,,,,,2,1,,,,,,,,,,,1,0,0,,0,,,,,1,2,,,,,,,,,,,,,,,,
49400851,TARN BECK AT ENTRANCE TO MALHAM TARN,03-Mar-92,1310,2AZZ,8550,MS,7.4,,,6.7,283,88,10.7,2.7,,,,,<0.05,,0.85,,<0.01,0.0002,5,126.6,116,14,<0.03,1.2,,,,,0.87,49.2,,,,,,,,,3,1,,,,,,,,,,,1,9,,,0,,,,,1,3,,,,,,,,,,,,,,,,
49400851,TARN BECK AT ENTRANCE TO MALHAM TARN,03-Apr-92,1530,2AZZ,17916,MS,7.82,,,7.2,347,97,11.7,1.2,,,,,0.07,,0.98,,<0.01,0.0007,1,144,155,11.5,<0.03,1.24,,,,,1.578,55,,,,,,,,,2,2,,,,,,,,,,,1,0,0,,0,,,,,2,2,,,,,,,,,,,,,,,,
49400851,TARN BECK AT ENTRANCE TO MALHAM TARN,27-Apr-92,1200,2AZZ,17917,MS,8.14,,,6.5,391,103,12.6,1.9,,,,,<0.05,,1.7,,<0.01,0.0009,6,208.8,191,12.1,<0.03,,,,,,1.47,81.1,,,,,,,,,2,1,,,,,,,,,,,1,0,0,,0,,,,,1,2,,,,,,,,,,,,,,,,
49400851,TARN BECK AT ENTRANCE TO MALHAM TARN,28-May-92,1540,2AZZ,17918,MS,7.51,,,11.8,486,91,9.8,1,,,,,0.06,,1.62,,<0.02,0.0004,2,239.6,231,19,<0.03,1.65,,,,,2.21,92.2,,,,,,,,,3,2,,,,,,,,,,,1,0,0,,0,,,,,1,5,,,,,,,,,,,,,,,,
49400851,TARN BECK AT ENTRANCE TO MALHAM TARN,23-Jun-92,1450,2AZZ,17919,MS,7.62,,,11.4,501,84,9.2,0.9,,,,,<0.05,,2.38,,<0.01,0.0004,<1,237.7,233,18.5,<0.03,,,,,,2.97,90.2,,,,,,,,,3,1,,,,,,,,,,,1,0,0,,0,,,,,1,3,,,,,,,,,,,,,,,,
49400851,TARN BECK AT ENTRANCE TO MALHAM TARN,25-Jul-92,1730,2AZZ,28363,MS,7.55,,,9.8,509,82,9.3,0.7,,,,,<0.05,,0.83,,<0.01,0.0003,42,254.2,234,21.4,<0.03,2.15,,,,,3.27,96.3,,,,,,,,,3,2,,,,,,,,,,,1,6,,,3,,,,,1,3,,,,,,,,,,,,,,,,
49400851,TARN BECK AT ENTRANCE TO MALHAM TARN,20-Aug-92,1430,2AZZ,28364,MS,7.86,,,11.8,525,76,8.2,<0.5,,,,,<0.05,,2.12,,<0.01,0.0008,3,264.3,239,21.9,<0.03,,,,,,3.48,100,,,,,,,,,3,1,,,,,,,,,,,1,0,0,,0,,,,,2,3,,,,,,,,,,,,,,,,
49400851,TARN BECK AT ENTRANCE TO MALHAM TARN,16-Sep-92,1220,2AZZ,28365,MS,8.19,,,10.3,372,87,9.7,0.5,,,,,<0.05,,0.76,,<0.01,0.0014,3,203.9,206,8.6,<0.03,0.85,,,,,1.26,79.5,,,,,,,,,3,1,,,,,,,,,,,1,0,0,,5,,,,,2,3,,,,,,,,,,,,,,,,
49400851,TARN BECK AT ENTRANCE TO MALHAM TARN,14-Oct-92,1630,2AZZ,37034,MS,8.15,,,7.7,199,98,11.7,1.6,,,,,<0.05,,<0.2,,<0.01,0.0011,4,,86,8.1,<0.03,,,,,,,,,,,,,,,,,4,,,,,,,,,,,1,0,0,,0,,,,,4,,,,,,,,,,,,,,,,,
49400851,TARN BECK AT ENTRANCE TO MALHAM TARN,10-Nov-92,1200,2AZZ,37035,MS,8,,,6.4,224,110,13.5,1.4,,,,,<0.05,,<0.2,,<0.01,0.0007,<1,115,107,5.3,<0.03,0.34,,,,,0.92,44.5,,,,,,,,,2,2,,,,,,,,,,,1,0,0,,0,,,,,2,3,,,,,,,,,,,,,,,,
49400851,TARN BECK AT ENTRANCE TO MALHAM TARN,05-Jan-93,1600,2AZZ,8014,MS,7.9,,,1.7,227,98,13.7,1.8,,,,,0.17,,0.6,,<0.01,0.0013,3,132.6,118,6,<0.03,0.94,,,,,0.576,52.1,,,,,,,,,1,1,,,,,,,,,,,1,0,0,,0,,,,,1,1,,,,,,,,,,,,,,,,
49400851,TARN BECK AT ENTRANCE TO MALHAM TARN,02-Feb-93,1400,2AZZ,8015,MS,7.69,,,,297,,,2.1,,,,,<0.05,,0.64,,<0.01,,4,142.8,132,14.1,<0.03,,,,,,0.627,56.1,,,,,,,,,3,1,,,,,,,,,,,1,0,0,,0,,,,,1,3,,,,,,,,,,,,,,,,
49400851,TARN BECK AT ENTRANCE TO MALHAM TARN,02-Mar-93,1305,2AZZ,8016,MS,7.78,,,4.8,299,94,12,<1,,,,,<0.05,,0.49,0.48,0.01,0.0004,5,167.9,186,13.9,<0.03,1.7,,,,,1.3,65,,,,,,,,,1,1,,,,,,,,,,,1,6,,,5,,,,,1,1,,,,,,,,,,,,,,,,
49400851,TARN BECK AT ENTRANCE TO MALHAM TARN,31-Mar-93,1610,2AZZ,8017,MS,8.16,,,,395,,,<1,,,,,<0.05,,0.88,,<0.01,,<1,189.4,177,25.9,<0.03,0.8,,,,,1.31,73.6,,,,,,,,,2,1,,,,,,,,,,,1,0,0,,0,,,,,1,3,,,,,,,,,,,,,,,,
49400851,TARN BECK AT ENTRANCE TO MALHAM TARN,28-Apr-93,1540,2AZZ,8944,MS,7.9,,,10.7,416,97,10.8,1.4,,,,,<0.05,,0.57,,<0.01,0.0008,2,209,205,20.3,<0.03,,,,,,2.01,80.3,,,,,,,,,3,1,,,,,,,,,,,1,6,,,5,,,,,2,3,,,,,,,,,,,,,,,,
49400851,TARN BECK AT ENTRANCE TO MALHAM TARN,26-May-93,1515,2AZZ,8945,MS,7.85,,,,354,,,1.3,,,,,<0.05,,0.62,,<0.01,,3,181.9,178,8.3,<0.03,1.5,,,,,1.25,70.7,,,,,,,,,3,1,,,,,,,,,,,1,0,0,,0,,,,,1,3,,,,,,,,,,,,,,,,
49400851,TARN BECK AT ENTRANCE TO MALHAM TARN,16-Aug-93,1530,2AZZ,9258,MS,7.29,,,10.5,496,74,8.2,0.7,,,,,<0.05,,0.58,,<0.01,0.0002,<1,258.3,270,10.5,<0.03,,,,,,2.01,100,,,,,,,,,3,1,,,,,,,,,,,1,6,,,5,,,,,2,3,,,,,,,,,,,,,,,,
49400851,TARN BECK AT ENTRANCE TO MALHAM TARN,15-Sep-93,1420,2AZZ,9259,MS,7.48,,,,299,,,1.9,,,,,<0.05,,0.67,,<0.01,,4,182,173,5.6,<0.03,1.5,,,,,0.977,71.2,,,,,,,,,3,2,,,,,,,,,,,1,6,,,0,,,,,16,3,,,,,,,,,,,,,,,,
49400851,TARN BECK AT ENTRANCE TO MALHAM TARN,12-Oct-93,1610,2AZZ,7396,MS,7.36,,,8,513,72,8.5,1.1,,,,,<0.05,,1.17,,<0.01,0.0002,<1,274.8,240,13.6,<0.03,,,,,,2.37,106,,,,,,,,,3,2,,,,,,,,,,,1,6,,,5,,,,,2,3,,,,,,,,,,,,,,,,
49400851,TARN BECK AT ENTRANCE TO MALHAM TARN,12-Nov-93,0930,2AZZ,7397,MS,7.12,,,6.2,413,81,10,1,,,,,<0.05,,1.02,,<0.01,0.0001,2,208.5,194,13.1,<0.03,2.32,,,,,2,80.1,,,,,,,,,3,2,,,,,,,,,,,1,6,,,5,,,,,1,3,,,,,,,,,,,,,,,,
49400851,TARN BECK AT ENTRANCE TO MALHAM TARN,08-Dec-93,1300,2AZZ,7398,MS,7.13,,,5.4,429,86,10.8,1,,,,,<0.05,,1.16,,<0.01,0.0001,1,223.7,207,12.6,<0.03,,,,,,1.57,86.9,,,,,,,,,2,10,,,,,,,,,,,1,6,,,5,,,,,2,3,,,,,,,,,,,,,,,,
49400851,TARN BECK AT ENTRANCE TO MALHAM TARN,14-Jan-94,1225,2AZZ,H11926,MS,7.11,,,5.3,365,,,1.2,,,,,<0.05,,0.84,,<0.01,<0.00008,<1,182.1,169,15.1,<0.03,1.6,,,,,1.43,70.5,,,,,,,,,3,16,,,,,,,,,,,1,6,,,5,,,,,2,2,,,,,,,,,,,,,88,11.2,,
49400851,TARN BECK AT ENTRANCE TO MALHAM TARN,03-Feb-94,1020,2AZZ,H11071,MS,7.17,,,4.2,436,,,0.7,,,,,<0.05,,1.01,,<0.01,<0.00009,4,215.7,202,18.9,<0.03,,,,,,1.8,83.3,,,,,,,,,2,10,,,,,,,,,,,1,6,,,5,,,,,2,2,,,,,,,,,,,,,81,10.6,,
49400851,TARN BECK AT ENTRANCE TO MALHAM TARN,10-Mar-94,1210,2AZZ,H9683,MS,7.41,,,6.2,394,,,0.6,,,,,<0.05,,1.38,,<0.01,<0.00018,1,199.8,181,21.3,<0.03,1.3,,,,,1.59,77.3,,,,,,,,,3,1,,,,,,,,,,,1,6,,,5,,,,,2,3,,,,,,,,,,,,,93,11.5,,
49400851,TARN BECK AT ENTRANCE TO MALHAM TARN,04-Apr-94,0830,2AZZ,H8851,MS,8.1,,,3.8,316,,,1.5,,,,,<0.05,,0.9,,<0.01,<0.00058,5,148.6,142,6.2,<0.03,0.5,,,,,0.632,58.4,,,,,,,,,2,10,,,,,,,,,,,1,0,0,,,,,,,1,3,,,,,,,,,,,,,102,13.4,,
49400851,TARN BECK AT ENTRANCE TO MALHAM TARN,27-Apr-94,1510,2AZZ,H16487,MS,7.27,,,10,369,,,1.1,,,,,<0.05,,1.38,,<0.01,<0.00017,4,216.7,186,17.6,<0.03,,,,,,1.74,83.8,,,,,,,,,5,1,,,,,,,,,,,1,6,,,5,,,,,2,3,,,,,,,,,,,,,98,11.1,,
49400851,TARN BECK AT ENTRANCE TO MALHAM TARN,26-May-94,1135,2AZZ,H15228,MS,7.75,,,7.5,466,,,0.6,,,,,<0.05,,1.54,,<0.01,<0.00043,<1,224.4,237,20.8,<0.03,1.7,,,,,2.59,85.5,,,,,,,,,3,1,,,,,,,,,,,1,0,0,,5,,,,,2,3,,,,,,,,,,,,,88,10.6,,
49400851,TARN BECK AT ENTRANCE TO MALHAM TARN,27-Jun-94,1410,2AZZ,H13561,MS,7.65,,,10.8,440,,,0.7,,,,,<0.05,,1.17,,<0.01,<0.00044,2,214.6,207,22.5,<0.03,,,,,,2.34,82,,,,,,,,,5,1,,,,,,,,,,,1,0,0,,0,,,,,2,3,,,,,,,,,,,,,84,,,
49400851,TARN BECK AT ENTRANCE TO MALHAM TARN,21-Jul-94,1115,2AZZ,H12122,MS,7.74,,,9.8,482,,,0.6,,,,,0.1,,1.16,,<0.01,0.001,2,239.5,221,22.2,<0.03,2.3,,,,,3.33,90.3,,,,,,,,,5,1,,,,,,,,,,,1,0,0,,0,,,,,1,5,,,,,,,,,,,,,88,,,
49400851,TARN BECK AT ENTRANCE TO MALHAM TARN,16-Aug-94,1210,2AZZ,H7102,MS,7.7,,,10.4,498,,,0.8,,,,,0.05,,1.38,,<0.01,0.00048,2,260.7,240,22,<0.03,,,,,,3.5,98.5,,,,,,,,,3,1,,,,,,,,,,,1,0,0,,0,,,,,1,3,,,,,,,,,,,,,80,,,
49400851,TARN BECK AT ENTRANCE TO MALHAM TARN,14-Sep-94,1130,2AZZ,H6006,MS,7.48,,,8.9,457,,,0.7,,,,,<0.05,,0.63,0.62,0.01,<0.00026,<1,229.1,227,14.6,<0.03,1.72,,,,,1.41,89.3,,,,,,,,,3,2,,,,,,,,,,,1,6,,,0,,,,,2,3,,,,,,,,,,,,,67,,,
49400851,TARN BECK AT ENTRANCE TO MALHAM TARN,14-Oct-94,1115,2AZZ,H4523,MS,7.44,,,8,495,,,<0.5,,,,,<0.05,,0.83,,<0.01,<0.00022,<1,286,252,15.8,<0.03,,,,,,2.67,110,,,,,,,,,3,1,,,,,,,,,,,1,0,0,,0,,,,,2,2,,,,,,,,,,,,,80,,,
49400851,TARN BECK AT ENTRANCE TO MALHAM TARN,09-Nov-94,1030,2AZZ,H3333,MS,7.26,,,8.3,316,,,1.1,,,,,<0.05,,0.47,0.46,0.01,<0.00015,8,166,164,9.3,<0.03,2.25,,,,,0.993,64.7,,,,,,,,,3,16,,,,,,,,,,,2,6,,,0,,,,,2,3,,,,,,,,,,,,,70,8.22,,
49400851,TARN BECK AT ENTRANCE TO MALHAM TARN,07-Dec-94,1045,2AZZ,H1734,MS,7.39,,,6.3,387,,,1.2,,,,,0.05,,0.94,,<0.01,0.00017,<1,192,173,10.5,<0.03,,,,,,1.47,74.5,,,,,,,,,3,16,,,,,,,,,,,1,6,,,0,,,,,2,3,,,,,,,,,,,,,71,,,
49400851,TARN BECK AT ENTRANCE TO MALHAM TARN,06-Jan-95,1020,2AZZ,I55917,MS,7.42,,,4.1,364,,,1.2,,,,,0.09,,1.3,,<0.01,0.00028,<1,179,172,15,0.03,1.44,,,,,1.34,69.3,,,,,,,,,2,2,,,,,,,,,,,1,6,,,5,,,,,2,2,,,,,,,,,,,,,89,11.6,,
49400851,TARN BECK AT ENTRANCE TO MALHAM TARN,08-Feb-95,1200,2AZZ,I59844,MS,7.35,,,4.9,362,,,1.1,,,,,<0.03,,1.27,,<0.01,<0.00009,2,180,150,11.6,<0.02,,,,,,1.07,70.5,,,,,,,,,2,2,,,,,,,,,,,1,6,,,5,,,,,2,2,,,,,,,,,,,,,85,10.9,,
49400851,TARN BECK AT ENTRANCE TO MALHAM TARN,02-Mar-95,1320,2AZZ,I62695,MS,7.65,,,4.7,321,,,<1,,,,,<0.03,,0.99,,<0.01,<0.00017,3,179,155,17.6,<0.02,1.13,,,,,1.43,69.5,,,,,,,,,2,10,,,,,,,,,,,1,6,,,0,,,,,2,3,,,,,,,,,,,,,88,11.3,,
49400851,TARN BECK AT ENTRANCE TO MALHAM TARN,29-Mar-95,1744,2AZZ,I65816,MS,7.4,,,6.3,382,,,0.8,,,,,<0.03,,0.97,0.96,0.01,<0.00011,4,185,182,20.1,<0.02,1.05,,,,,1.59,71.3,,,,,,,,,2,1,,,,,,,,,,,1,6,,,0,,,,,2,2,,,,,,,,,,,,,82,,,
49400851,TARN BECK AT ENTRANCE TO MALHAM TARN,02-May-95,1500,2AZZ,I69362,MS,7.11,,,12.4,378,,,<0.5,,,,,<0.03,,0.91,,<0.01,<0.00009,2,203,200,5.1,<0.02,,,,,,1.61,78.6,,,,,,,,,3,1,,,,,,,,,,,1,0,0,,5,,,,,1,3,,,,,,,,,,,,,72,,,
49400851,TARN BECK AT ENTRANCE TO MALHAM TARN,30-May-95,1335,2AZZ,I72328,MS,8.04,,,10.2,245,,,2.2,,,,,<0.03,,0.82,,<0.01,<0.00056,8,138,114,7.9,0.02,,,,,,1.77,52.3,,,,,,,,,3,1,,,,,,,,,2.14,33,1,0,0,,5,,,,,1,3,,,,,,,,,,,,,81,9.09,,
49400851,TARN BECK AT ENTRANCE TO MALHAM TARN,21-Jun-95,1400,2AZZ,I75657,MS,9.14,,,17.1,136,,,2.3,,,,,<0.03,,<0.2,,<0.01,<0.00092,3,67.7,53,13.1,<0.02,,,,,,0.431,26.4,,,,,,,,,5,1,,,,,,,,,<1,<20,1,0,0,,5,,,,,1,3,,,,,,,,,,,,,123,11.8,,
49400851,TARN BECK AT ENTRANCE TO MALHAM TARN,26-Jun-95,1200,2AZZ,I76119,MS,8.97,,,20.1,160,,,1.8,,,,,<0.03,,<0.2,,<0.01,<0.00114,1,75.9,53,8.6,<0.02,,,,,,0.776,29.1,,,,,,,,,5,1,,,,,,,,,<1,<20,1,0,0,,5,,,,,1,3,,,,,,,,,,,,,110,9.96,,
49400851,TARN BECK AT ENTRANCE TO MALHAM TARN,30-Jun-95,1220,2AZZ,I76838,UI,7.56,,,9.9,393,,,0.9,,,,,0.18,,0.84,0.83,0.01,0.0012,3,191,166,9,<0.02,,,,,,1.25,74.5,,,,,,,,,5,1,,,,,,,,,<1,<20,1,0,0,,5,,,,,1,5,,,1040,,11,,,,,,,,87,9.83,,
49400851,TARN BECK AT ENTRANCE TO MALHAM TARN,27-Jul-95,1305,2AZZ,I80283,MS,7.56,,,9.8,321,,,1.5,,,,,<0.03,,0.83,,<0.01,<0.0002,4,158,140,8.6,0.04,,,,,,0.964,61.8,,,,,,,,,5,1,,,,,,,,,<1,21,1,0,0,,5,,,,,1,5,,,1620,,77,,,,,,,,61,6.91,,
